Type,air_temp,process_temp,rotational_speed,torque,tool_wear,Machine failure
2,-0.712679427285205,-0.7818539566826351,-0.672477865345478,0.09830634361114793,1.5501598949437032,0
1,-0.712679427285205,-0.823722714172004,0.599775245520003,-1.0069797076803462,1.6284553005624727,0
0,-0.6711876091148646,-0.823722714172004,0.5831081741986213,-0.8257852730423967,1.6754325439337345,0
0,-0.6711876091148646,-0.823722714172004,1.4053503593867924,-1.2697116379053737,1.7067507061812424,0
1,-0.712679427285205,-0.8655914716613731,0.39421469922296026,-0.6627102818682414,1.7380688684287502,0
1,-0.7541712454555217,-0.9074602291507182,1.4720186446723198,-1.441846350811426,1.785046111800012,0
2,-0.712679427285205,-0.8655914716613731,0.3608805565801966,-0.526814455889779,1.8320233551712737,1
1,-0.712679427285205,-0.8655914716613731,-0.7558132219523873,0.9861590733371021,-1.6912698976733591,0
0,-0.7541712454555217,-0.9074602291507182,-0.5613640565362658,0.23420216958961035,-1.6442926543020973,0
0,-0.712679427285205,-0.9074602291507182,1.5831324534815323,-1.4146671856157336,-1.6129744920545894,0
2,-0.712679427285205,-0.9074602291507182,0.688666292567373,-1.1972338640501938,-1.5816563298070816,0
0,-0.712679427285205,-0.9074602291507182,-0.2057998683467863,-0.47245612549839394,-1.503360924188312,0
0,-0.712679427285205,-0.8655914716613731,0.3719919374611178,-0.5811727862811641,-1.472042761940804,0
0,-0.712679427285205,-0.823722714172004,0.12198586764039009,-0.381858908179419,-1.4407245996932962,0
1,-0.712679427285205,-0.8655914716613731,-0.5780311278576475,0.08924662187925031,-1.4094064374457884,0
0,-0.712679427285205,-0.823722714172004,0.34976917569927535,-0.32750057778803454,-1.3624291940745268,0
1,-0.6296957909445243,-0.7818539566826351,1.2497910270538952,-1.2878310813691687,-1.3311110318270187,0
2,-0.6711876091148646,-0.823722714172004,0.7997801013765853,-1.278771359637271,-1.284133788455757,0
0,-0.6711876091148646,-0.823722714172004,0.43866022274664523,-0.6083519514768563,-1.2058383828369874,0
0,-0.6711876091148646,-0.7818539566826351,-0.16691003526356196,-0.028529760635416856,-1.1745202205894796,0
0,-0.712679427285205,-0.7818539566826351,0.0608732727953233,-0.2640825256647518,-1.1432020583419717,0
1,-0.712679427285205,-0.7818539566826351,-0.1113531308589558,0.18890356093012287,-1.111883896094464,0
0,-0.712679427285205,-0.7818539566826351,-0.3224693675964592,-0.3546797429837268,-1.064906652723202,0
0,-0.6296957909445243,-0.73998519919329,-1.3891619321648976,0.5784715954017149,-1.0335884904756942,0
1,-0.6711876091148646,-0.7818539566826351,1.6942462622907446,-1.6411602289131708,-1.0022703282281864,0
0,-0.6711876091148646,-0.73998519919329,-0.33358074847738045,0.05300773495166046,-0.9552930848569247,0
0,-0.6711876091148646,-0.73998519919329,-0.6058095800599507,0.4878743780827399,-0.9239749226094168,0
1,-0.6296957909445243,-0.6981164417039211,0.5386626506749363,-0.47245612549839394,-0.892656760361909,0
1,-0.6296957909445243,-0.6981164417039211,-0.20024417790632568,0.25232161305340556,-0.8456795169906473,0
1,-0.6296957909445243,-0.6981164417039211,0.38310331834203903,-0.8439047165061913,-0.7987022736193854,0
0,-0.5882039727742077,-0.6981164417039211,-0.10024174997803457,0.08924662187925031,-0.7517250302481236,0
0,-0.5882039727742077,-0.6981164417039211,-0.5558083660958051,-0.028529760635416856,-0.7204068680006158,0
0,-0.5882039727742077,-0.6981164417039211,0.48866143671079076,-0.9435616555570638,-0.689088705753108,0
0,-0.5882039727742077,-0.6981164417039211,1.166455670446986,-1.4327866290795284,-0.6577705435056002,0
0,-0.5882039727742077,-0.6981164417039211,-0.050240536013889024,-0.5449338993535743,-0.6264523812580922,0
0,-0.5882039727742077,-0.6981164417039211,-1.022486363094497,0.8502632473586397,-0.5951342190105844,0
0,-0.5467121546038674,-0.6562476842145759,0.06642896323578391,-0.7351880557234217,-0.5638160567630766,0
0,-0.5882039727742077,-0.6981164417039211,-0.13357589262079828,0.43351604769135543,-0.5324978945155687,0
0,-0.5882039727742077,-0.6981164417039211,-0.8391485785592966,0.6056507605974077,-0.5011797322680609,0
0,-0.5882039727742077,-0.6981164417039211,0.2553224382114449,-0.6627102818682414,-0.469861570020553,0
0,-0.6296957909445243,-0.73998519919329,-0.08913036909711335,-0.381858908179419,-0.4385434077730452,0
0,-0.5882039727742077,-0.7818539566826351,-0.9447066969280483,1.1401743427793598,-0.40722524552553735,0
1,-0.5882039727742077,-0.73998519919329,0.788668720495664,-0.9888602642165514,-0.37590708327802946,0
0,-0.5882039727742077,-0.73998519919329,-0.20024417790632568,-0.32750057778803454,-0.3289298399067677,0
0,-0.5882039727742077,-0.73998519919329,-0.4446945572865928,0.23420216958961035,-0.2976116776592599,0
0,-0.5882039727742077,-0.73998519919329,0.8275585535788884,-0.8620241599699865,-0.266293515411752,0
1,-0.5882039727742077,-0.73998519919329,2.294260829860491,-1.8404741070149155,-0.23497535316424417,0
0,-0.5882039727742077,-0.6981164417039211,2.7220489937759584,-1.9944893764571732,-0.1879981097929824,0
1,-0.5467121546038674,-0.6981164417039211,-0.455805938167514,0.9589799081414099,-0.15667994754547454,0
1,-0.5467121546038674,-0.6981164417039211,-0.8169258167974541,0.7687257517715623,-0.10970270417421278,0
0,-0.5467121546038674,-0.6981164417039211,2.0386990695993026,-1.7951754983554282,-0.06272546080295101,0
1,-0.5467121546038674,-0.73998519919329,0.34976917569927535,-0.7714269426510116,-0.031407298555443164,0
0,-0.5467121546038674,-0.73998519919329,-0.4113604146438291,0.6781285344525874,0.01556994481581861,0
1,-0.5467121546038674,-0.73998519919329,-0.5558083660958051,0.17078411746632763,0.046888107063326454,0
1,-0.5467121546038674,-0.6981164417039211,-1.1613786241060122,1.221711838366437,0.09386535043458823,0
1,-0.5467121546038674,-0.6562476842145759,-0.30024660583461676,0.007709126292172992,0.14084259380584999,0
2,-0.5052203364335506,-0.6562476842145759,0.8942268388644158,-1.2425324727096811,0.18781983717711176,0
0,-0.5052203364335506,-0.614378926725207,-0.13357589262079828,0.08018690014735269,0.2661152427958814,0
1,-0.46372851826321027,-0.5725101692358381,-0.2113555587872469,-0.24596308220095658,0.2974334050433892,0
0,-0.5052203364335506,-0.614378926725207,-0.8835941020829815,0.5150535432784328,0.344410648414651,0
0,-0.5052203364335506,-0.6562476842145759,0.027539130152559602,-0.5449338993535743,0.37572881066215885,0
0,-0.5052203364335506,-0.6562476842145759,1.1331215278042224,-1.3240699682967585,0.4070469729096667,0
2,-0.5052203364335506,-0.6562476842145759,2.2720380680986487,-1.8585935504787108,0.43836513515717457,0
2,-0.46372851826321027,-0.6562476842145759,-1.5502769549382556,1.1129951775836675,0.5166605407759441,0
1,-0.46372851826321027,-0.6562476842145759,0.5608854124367788,-0.7986061078467038,0.5949559463947138,0
1,-0.46372851826321027,-0.614378926725207,-0.978040839570812,0.6600090909887928,0.6419331897659756,0
0,-0.46372851826321027,-0.614378926725207,-0.8891497925234421,0.6962479779163826,0.6889104331372373,0
1,-0.46372851826321027,-0.614378926725207,0.9664508145904038,-1.4599657942752209,0.7202285953847452,0
1,-0.46372851826321027,-0.614378926725207,-0.43358317640567157,0.9046215777500247,0.7672058387560069,0
0,-0.46372851826321027,-0.614378926725207,0.4719943653894089,-1.0975769249993212,0.8141830821272688,0
0,-0.5052203364335506,-0.614378926725207,-0.07246329777573149,-0.07382836929490433,0.8455012443747766,0
0,-0.5052203364335506,-0.6562476842145759,4.677652028818096,-2.51089351517533,0.8768194066222844,0
2,-0.5052203364335506,-0.73998519919329,0.48310574627033015,-0.9798005424846536,0.9081375688697922,0
0,-0.5467121546038674,-0.73998519919329,0.20532122424729934,-0.7351880557234217,0.9864329744885619,0
1,-0.5052203364335506,-0.6981164417039211,0.4331045323061846,-0.9345019338251662,1.0177511367360697,0
0,-0.5467121546038674,-0.7818539566826351,2.238703925455885,-1.9310713243338906,1.0647283801073315,0
0,-0.5882039727742077,-0.7818539566826351,-0.26135677275139246,-0.42715751683890646,1.0960465423548393,0
0,-0.5882039727742077,-0.823722714172004,-0.38358196244152604,0.8502632473586397,1.1273647046023472,0
1,-0.6711876091148646,-0.8655914716613731,-0.42247179552475034,0.4153966042275602,1.158682866849855,0
0,-0.6711876091148646,-0.9074602291507182,-0.6391437227027144,0.4153966042275602,1.2056601102211169,0
1,-0.6296957909445243,-0.8655914716613731,-0.978040839570812,1.6475187597656196,1.2369782724686247,0
1,-0.6296957909445243,-0.8655914716613731,-1.1336001719037092,1.2941896122216174,1.2839555158398865,0
0,-0.6296957909445243,-0.8655914716613731,0.38310331834203903,-0.7261283339915241,1.3309327592111482,0
2,-0.6711876091148646,-0.8655914716613731,0.3719919374611178,-0.6083519514768563,1.362250921458656,0
0,-0.6296957909445243,-0.823722714172004,0.805335791817046,-0.7986061078467038,1.4405463270774257,0
0,-0.6296957909445243,-0.7818539566826351,2.28314944897957,-1.9582504895295831,1.4718644893249335,0
2,-0.5882039727742077,-0.7818539566826351,-0.4391388668461322,0.6056507605974077,1.5031826515724414,0
0,-0.5882039727742077,-0.7818539566826351,-0.15579865438264073,-0.9888602642165514,1.581478057191211,1
2,-0.5882039727742077,-0.7818539566826351,-1.2280469093915398,1.24889100356213,-1.6912698976733591,0
0,-0.5882039727742077,-0.7818539566826351,-0.9502623873685089,0.8955618560181271,-1.6129744920545894,0
1,-0.5467121546038674,-0.73998519919329,0.9886735763522463,-1.3421894117605535,-1.5816563298070816,0
1,-0.5467121546038674,-0.73998519919329,-0.10579744041849519,-0.0466492040992121,-1.5346790864358197,0
1,-0.5467121546038674,-0.6981164417039211,-0.30024660583461676,0.007709126292172992,-1.487701843064558,0
0,-0.5052203364335506,-0.6562476842145759,2.455375852633849,-1.6955185593045559,-1.4407245996932962,0
2,-0.5052203364335506,-0.6562476842145759,0.3664362470206572,-0.9888602642165514,-1.4094064374457884,0
0,-0.5052203364335506,-0.6562476842145759,-0.5169185330125808,0.30667994344479005,-1.3311110318270187,0
0,-0.5052203364335506,-0.614378926725207,-0.17246572570402258,0.542232708474125,-1.299792869579511,0
0,-0.46372851826321027,-0.614378926725207,-0.861371340321139,1.5931604293742343,-1.268474707332003,0
1,-0.46372851826321027,-0.614378926725207,-0.1113531308589558,-0.41809779510700945,-1.2371565450844952,0
0,-0.46372851826321027,-0.614378926725207,-0.7502575315119268,0.5603521519379202,-1.1901793017132336,0
0,-0.46372851826321027,-0.5725101692358381,0.13865293896177194,-0.9798005424846536,-1.1588611394657258,0
2,-0.42223670009286995,-0.5306414117464929,0.08865172499762639,-0.46339640376649693,-1.1275429772182177,0
0,-0.42223670009286995,-0.5306414117464929,-1.1891570763083155,1.0948757341198723,-1.0492475715994483,0
1,-0.42223670009286995,-0.5306414117464929,-0.2835795345132349,0.18890356093012287,-1.0179294093519404,0
0,-0.46372851826321027,-0.5306414117464929,0.31087934261605105,-0.8710838817018841,-0.9709521659806786,0
0,-0.46372851826321027,-0.5725101692358381,0.6831106021269123,-1.2062935857820911,-0.9396340037331707,0
0,-0.5052203364335506,-0.614378926725207,0.17754277204499624,-0.40903807337511183,-0.9083158414856629,0
2,-0.5467121546038674,-0.614378926725207,0.07754034411670516,-0.08288809102680195,-0.8769976792381551,0
0,-0.5467121546038674,-0.614378926725207,7.483275701250707,-3.4531045752926697,-0.7987022736193854,1
0,-0.5882039727742077,-0.614378926725207,-0.005795012490204095,-0.3365602995199315,-0.7673841113718776,0
0,-0.5052203364335506,-0.5306414117464929,0.43866022274664523,-0.8076658295786014,-0.7360659491243697,0
0,-0.5052203364335506,-0.5306414117464929,-0.9724851491303513,0.3610382738361751,-0.7047477868768619,0
0,-0.5467121546038674,-0.614378926725207,-0.5391412947744233,0.4878743780827399,-0.6734296246293541,0
0,-0.5882039727742077,-0.6562476842145759,-1.2558253615938428,2.299818724462239,-0.6421114623818462,1
0,-0.5882039727742077,-0.6562476842145759,1.7109133336121265,-1.6592796723769658,-0.6107933001343383,0
0,-0.6296957909445243,-0.6981164417039211,-0.08357467865665273,-0.10100753449059718,-0.5794751378868305,0
1,-0.6296957909445243,-0.73998519919329,-0.5224742234530414,0.5512924302060226,-0.5481569756393226,0
0,-0.6296957909445243,-0.6981164417039211,1.2331239557325133,-1.2425324727096811,-0.5011797322680609,0
1,-0.6296957909445243,-0.6981164417039211,-0.1391315830612589,0.1436049522706354,-0.469861570020553,0
1,-0.6296957909445243,-0.73998519919329,-0.22802263010862875,-0.32750057778803454,-0.42288432664929126,0
2,-0.6296957909445243,-0.7818539566826351,0.01642774927163837,-0.4362172385708041,-0.37590708327802946,0
1,-0.6711876091148646,-0.7818539566826351,-0.17246572570402258,-0.010410317171622253,-0.2976116776592599,0
1,-0.6711876091148646,-0.823722714172004,-0.6002538896194901,0.9952187950689997,-0.2506344342879981,0
1,-0.6711876091148646,-0.823722714172004,-0.6224766513813326,0.2885604999809954,-0.2036571909167363,0
1,-0.6711876091148646,-0.823722714172004,-0.08357467865665273,-0.5086950124259844,-0.15667994754547454,0
1,-0.6711876091148646,-0.823722714172004,-0.6224766513813326,0.15266467400253303,-0.10970270417421278,0
2,-0.6296957909445243,-0.7818539566826351,-0.23913401098954998,0.19796328266202048,-0.06272546080295101,0
0,-0.6296957909445243,-0.73998519919329,-0.8391485785592966,-0.14630614315008467,0.01556994481581861,0
0,-0.6296957909445243,-0.73998519919329,-0.2446897014300106,0.5603521519379202,0.046888107063326454,0
2,-0.6296957909445243,-0.73998519919329,-0.905816863844824,1.2941896122216174,0.0782062693108343,0
2,-0.6711876091148646,-0.7818539566826351,0.2997679617351298,-0.8801436034337812,0.15650167492960393,0
0,-0.6711876091148646,-0.7818539566826351,0.6386650786032274,-1.1791144205863988,0.23479708054837353,0
0,-0.6296957909445243,-0.73998519919329,5.71101045074377,-2.6377296194218953,0.2661152427958814,1
0,-0.6296957909445243,-0.73998519919329,1.2664580983752771,-1.351249133492451,0.2974334050433892,0
0,-0.6296957909445243,-0.7818539566826351,-0.9724851491303513,1.076756290656077,0.3287515672908971,0
1,-0.6296957909445243,-0.6981164417039211,0.16643139116407502,-0.9707408207527564,0.36006972953840494,0
0,-0.5882039727742077,-0.6981164417039211,-0.3502478197987623,-0.46339640376649693,0.4070469729096667,0
0,-0.6296957909445243,-0.73998519919329,-0.33358074847738045,0.2795007782490978,0.43836513515717457,0
0,-0.6296957909445243,-0.73998519919329,0.616442316841385,-0.7080088905277289,0.4696832974046824,0
1,-0.6296957909445243,-0.7818539566826351,0.14420862940223256,-0.5086950124259844,0.5010014596521902,0
0,-0.6296957909445243,-0.7818539566826351,-0.4391388668461322,0.4153966042275602,0.547978703023452,0
0,-0.6296957909445243,-0.73998519919329,0.6942219830078336,-1.296890803101066,0.5792968652709599,0
1,-0.6296957909445243,-0.73998519919329,-0.5780311278576475,-0.09194781275869957,0.6106150275184677,0
1,-0.6296957909445243,-0.7818539566826351,2.9276095400730013,-2.0579074285804557,0.6575922708897295,0
0,-0.6296957909445243,-0.823722714172004,-0.25580108231093185,0.16172439573443065,0.7045695142609912,0
0,-0.6296957909445243,-0.7818539566826351,-1.0280420535349575,0.12548550880684015,0.7358876765084991,0
0,-0.6296957909445243,-0.7818539566826351,-0.2835795345132349,-0.22784363873716199,0.7672058387560069,0
0,-0.6296957909445243,-0.73998519919329,-0.6947006271073205,0.6147104823293054,0.7985240010035148,0
0,-0.6296957909445243,-0.823722714172004,-0.8224815072379147,1.4029062730043869,0.8298421632510227,0
1,-0.6711876091148646,-0.823722714172004,1.3609048358631075,-1.278771359637271,0.8611603254985305,0
2,-0.7541712454555217,-0.9074602291507182,-0.12802020218033766,-0.16442558661387927,0.9081375688697922,0
1,-0.712679427285205,-0.9074602291507182,-0.6613664844645568,0.5331729867422274,0.9864329744885619,0
0,-0.7541712454555217,-0.9493289866400871,-1.0447091248563394,1.3032493339535143,1.0334102178598237,0
0,-0.7541712454555217,-0.9493289866400871,1.8942511181473267,-1.7136380027683509,1.0647283801073315,0
0,-0.7541712454555217,-0.9074602291507182,1.7775816188976539,-1.6230407854493758,1.0960465423548393,0
1,-0.7541712454555217,-0.9074602291507182,-1.2447139807129215,1.0948757341198723,1.1273647046023472,0
1,-0.7541712454555217,-0.8655914716613731,-1.1613786241060122,0.8865021342862301,1.174341947973609,0
0,-0.7541712454555217,-0.9074602291507182,-1.1780456954273941,1.729056255352697,1.2213191913448707,1
0,-0.7541712454555217,-0.9493289866400871,-0.22802263010862875,-0.3456200212518291,1.2526373535923785,0
2,-0.7541712454555217,-0.9074602291507182,0.08865172499762639,-0.5539936210854719,1.2839555158398865,0
0,-0.795663063625862,-0.9493289866400871,-0.11690882129941642,-0.5539936210854719,1.362250921458656,0
0,-0.795663063625862,-0.9493289866400871,-0.8169258167974541,0.09830634361114793,1.3935690837061638,0
1,-0.7541712454555217,-0.9493289866400871,-0.46136162860797464,-0.20972419527336672,1.4248872459536717,0
0,-0.795663063625862,-0.9911977441294323,0.9775621954713251,-1.0613380380717314,-1.6912698976733591,0
1,-0.795663063625862,-0.9493289866400871,-0.7447018410714661,0.16172439573443065,-1.6599517354258513,0
0,-0.795663063625862,-0.9493289866400871,0.716444744769676,-0.372799186447522,-1.6129744920545894,0
2,-0.795663063625862,-0.9911977441294323,1.7553588571358114,-1.7589366114278382,-1.5816563298070816,0
0,-0.8371548817961787,-0.9911977441294323,-0.23913401098954998,-0.24596308220095658,-1.503360924188312,0
1,-0.8371548817961787,-0.9911977441294323,-0.3780262720010654,0.2704410565172002,-1.472042761940804,0
0,-0.795663063625862,-0.9493289866400871,-0.5280299138935021,-0.17348530834577688,-1.4250655185695424,0
2,-0.795663063625862,-0.9074602291507182,-0.1391315830612589,-0.3003214125923417,-1.3937473563220346,0
0,-0.7541712454555217,-0.9074602291507182,-0.7058120079882417,0.7959049169672552,-1.315451950703265,0
2,-0.795663063625862,-0.9493289866400871,-0.6113652705004113,0.19796328266202048,-1.284133788455757,0
0,-0.795663063625862,-0.9493289866400871,0.716444744769676,-0.8348449947742936,-1.2058383828369874,0
1,-0.795663063625862,-0.9493289866400871,-0.9280396256066664,0.9861590733371021,-1.1745202205894796,0
1,-0.795663063625862,-0.9074602291507182,-0.9669294586898908,0.6600090909887928,-1.1275429772182177,0
1,-0.8371548817961787,-0.9911977441294323,-0.07246329777573149,-0.2550228039328542,-1.080565733846956,0
0,-0.8371548817961787,-0.9493289866400871,-0.29469091539415615,-0.1191269779543918,-1.0335884904756942,0
1,-0.8371548817961787,-0.9493289866400871,-0.38358196244152604,0.062067456683558085,-1.0022703282281864,0
2,-0.795663063625862,-0.9074602291507182,-1.6113895497833222,1.8921312465268514,-0.9552930848569247,0
1,-0.7541712454555217,-0.8655914716613731,1.1831227417683678,-1.4327866290795284,-0.8769976792381551,0
0,-0.795663063625862,-0.8655914716613731,0.5775524837581606,-0.4905755689621892,-0.8300204358668932,0
1,-0.7541712454555217,-0.8655914716613731,-0.2835795345132349,-0.526814455889779,-0.7987022736193854,0
0,-0.7541712454555217,-0.8655914716613731,-1.022486363094497,0.3519785521042775,-0.7517250302481236,0
0,-0.7541712454555217,-0.7818539566826351,0.3775476279015784,-1.0522783163398337,-0.7204068680006158,0
1,-0.712679427285205,-0.7818539566826351,0.38865900878249965,-1.0522783163398337,-0.689088705753108,0
0,-0.712679427285205,-0.73998519919329,-0.12246451173987705,0.2251424478577127,-0.6421114623818462,0
1,-0.712679427285205,-0.73998519919329,-0.12246451173987705,-0.21878391700526434,-0.6107933001343383,0
0,-0.712679427285205,-0.73998519919329,0.038650511033480835,-0.3909186299113166,-0.5638160567630766,0
0,-0.712679427285205,-0.73998519919329,0.1553200102831538,-0.6536505601363438,-0.5324978945155687,0
1,-0.6296957909445243,-0.6562476842145759,0.6831106021269123,-1.1791144205863988,-0.5011797322680609,0
0,-0.6296957909445243,-0.6562476842145759,-0.2057998683467863,-0.010410317171622253,-0.4542024888967991,0
0,-0.5467121546038674,-0.614378926725207,-0.9891522204517332,1.3576076643448995,-0.42288432664929126,0
1,-0.5467121546038674,-0.5725101692358381,0.5053285080321727,-0.8348449947742936,-0.39156616440178343,0
0,-0.5467121546038674,-0.614378926725207,-0.29469091539415615,0.034888291487865215,-0.34458892103052163,0
0,-0.5467121546038674,-0.5725101692358381,1.6720235005289021,-1.8495338287468133,-0.3132707587830138,0
0,-0.5467121546038674,-0.5725101692358381,-1.1836013858678547,1.493503490323362,-0.2819525965355059,0
0,-0.5052203364335506,-0.5725101692358381,-0.9558180778089695,1.4391451599319767,-0.2506344342879981,0
0,-0.5052203364335506,-0.5725101692358381,0.3275464139374329,-0.8348449947742936,-0.21931627204049026,0
0,-0.5467121546038674,-0.614378926725207,-0.978040839570812,0.7415465865758701,-0.1879981097929824,0
0,-0.5467121546038674,-0.614378926725207,-1.6502793828665465,1.8196534726716718,-0.15667994754547454,0
1,-0.5882039727742077,-0.6981164417039211,0.14976431984269317,-0.7351880557234217,-0.1253617852979667,0
1,-0.6296957909445243,-0.73998519919329,-0.6391437227027144,0.5241132650103304,-0.07838454192670494,0
1,-0.5882039727742077,-0.73998519919329,0.38310331834203903,-0.7351880557234217,-0.031407298555443164,0
0,-0.6296957909445243,-0.73998519919329,0.9220052910667188,-1.1609949771226036,0.01556994481581861,0
0,-0.6711876091148646,-0.7818539566826351,0.04976189191440207,0.3519785521042775,0.046888107063326454,0
1,-0.6711876091148646,-0.7818539566826351,0.23309967644960242,0.13454523053873776,0.0782062693108343,0
1,-0.6711876091148646,-0.7818539566826351,-0.3724705815606048,0.43351604769135543,0.12518351268209607,0
1,-0.6711876091148646,-0.7818539566826351,1.4053503593867924,-1.441846350811426,0.17216075605335784,0
0,-0.6711876091148646,-0.7818539566826351,0.7997801013765853,-0.8257852730423967,0.21913799942461962,0
0,-0.712679427285205,-0.7818539566826351,-0.20024417790632568,-0.11006725622249416,0.2504561616721275,0
1,-0.712679427285205,-0.823722714172004,0.5719967933177,-0.8620241599699865,0.2817743239196353,0
1,-0.7541712454555217,-0.8655914716613731,2.0164763078374603,-1.5958616202536833,0.3287515672908971,0
2,-0.795663063625862,-0.8655914716613731,-0.5946981991790294,-0.15536586488198165,0.37572881066215885,0
0,-0.7541712454555217,-0.8655914716613731,-0.15024296394218012,-0.10100753449059718,0.4540242162809285,0
0,-0.795663063625862,-0.8655914716613731,1.2497910270538952,-1.1700546988545013,0.4853423785284363,0
1,-0.7541712454555217,-0.8655914716613731,-0.5613640565362658,0.15266467400253303,0.5166605407759441,0
0,-0.7541712454555217,-0.823722714172004,0.5108841984726332,-1.088517203267424,0.5636377841472059,0
2,-0.712679427285205,-0.823722714172004,1.8942511181473267,-1.6864588375726584,0.5949559463947138,0
0,-0.712679427285205,-0.7818539566826351,-1.0835989579395637,1.1220548993155646,0.6732513520134834,0
0,-0.712679427285205,-0.823722714172004,0.1942098433663781,-0.5539936210854719,0.7045695142609912,0
0,-0.7541712454555217,-0.8655914716613731,-0.672477865345478,-0.0647686475630067,0.7358876765084991,0
0,-0.7541712454555217,-0.823722714172004,-0.9280396256066664,1.1039354558517698,0.7672058387560069,0
0,-0.7541712454555217,-0.823722714172004,-0.8391485785592966,-0.17348530834577688,0.7985240010035148,0
2,-0.712679427285205,-0.7818539566826351,-0.25580108231093185,-0.5358741776216767,0.8298421632510227,0
1,-0.712679427285205,-0.7818539566826351,-0.18913279702540445,-0.16442558661387927,0.9081375688697922,0
0,-0.6711876091148646,-0.7818539566826351,0.8608926962216521,-1.1609949771226036,0.955114812241054,0
0,-0.712679427285205,-0.7818539566826351,2.383151876907861,-1.9491907677976859,0.9864329744885619,0
1,-0.6711876091148646,-0.7818539566826351,0.16643139116407502,-0.5721130645492665,1.0177511367360697,0
0,-0.712679427285205,-0.7818539566826351,0.8220028631384277,-1.1609949771226036,1.0647283801073315,0
0,-0.712679427285205,-0.7818539566826351,-0.6058095800599507,0.9499201864095123,1.0960465423548393,0
0,-0.712679427285205,-0.7818539566826351,-0.19468848746586506,0.04394801321976284,1.1273647046023472,0
0,-0.712679427285205,-0.7818539566826351,2.4331530908720067,-1.9673102112614806,1.158682866849855,0
0,-0.6711876091148646,-0.73998519919329,-0.5780311278576475,0.3338591086404829,1.1900010290973628,0
2,-0.6711876091148646,-0.73998519919329,0.044206201473941456,-0.46339640376649693,1.2213191913448707,0
1,-0.6296957909445243,-0.6981164417039211,-1.239158290272461,1.3847868295405923,1.2996145969636403,0
1,-0.6711876091148646,-0.73998519919329,0.4553272940680271,-0.6355311166725492,1.3465918403349022,0
1,-0.6711876091148646,-0.6981164417039211,-0.26135677275139246,-0.15536586488198165,1.3935690837061638,0
0,-0.6711876091148646,-0.73998519919329,0.5775524837581606,-0.8710838817018841,1.4405463270774257,0
0,-0.6711876091148646,-0.73998519919329,-0.26135677275139246,-0.29126169086044407,1.4718644893249335,0
0,-0.6711876091148646,-0.73998519919329,-0.8447042689997571,0.8049646386991521,1.5031826515724414,0
1,-0.6296957909445243,-0.6562476842145759,-0.42247179552475034,0.4878743780827399,1.5345008138199492,0
1,-0.6296957909445243,-0.6562476842145759,-0.23913401098954998,-0.17348530834577688,-1.6912698976733591,0
0,-0.5882039727742077,-0.614378926725207,0.6608878403650699,-1.0794574815355262,-1.6442926543020973,0
0,-0.6296957909445243,-0.6562476842145759,3.4554001319167598,-2.211922698022713,-1.6129744920545894,0
0,-0.6296957909445243,-0.6562476842145759,0.6997776734482942,-0.8982630468975764,-1.5816563298070816,0
0,-0.6711876091148646,-0.6981164417039211,0.9831178859117856,-1.3874880204200408,-1.5503381675595738,0
0,-0.6711876091148646,-0.73998519919329,-0.055796226454349646,-0.7080088905277289,-1.519020005312066,0
0,-0.712679427285205,-0.73998519919329,-1.033597743975418,0.7959049169672552,-1.487701843064558,0
0,-0.712679427285205,-0.73998519919329,-0.011350702930664711,-0.381858908179419,-1.4563836808170503,0
0,-0.6711876091148646,-0.73998519919329,0.3719919374611178,-1.0069797076803462,-1.4250655185695424,0
2,-0.6711876091148646,-0.6981164417039211,-1.2502696711533823,0.5331729867422274,-1.3937473563220346,0
0,-0.6711876091148646,-0.6981164417039211,0.4664386749489483,-1.088517203267424,-1.315451950703265,0
1,-0.6711876091148646,-0.6981164417039211,-0.311357986715538,0.8140243604310499,-1.284133788455757,0
1,-0.6296957909445243,-0.6562476842145759,0.16643139116407502,-0.4452769603027017,-1.2371565450844952,0
1,-0.5882039727742077,-0.614378926725207,2.388707567348322,-1.8314143852830183,-1.1901793017132336,0
1,-0.6296957909445243,-0.614378926725207,0.8164471726979672,-1.1428755336588086,-1.1432020583419717,0
0,-0.6296957909445243,-0.614378926725207,0.5497740315558576,-0.6174116732087539,-1.09622481497071,0
0,-0.6296957909445243,-0.6562476842145759,0.8831154579834946,-0.7804866643829093,-1.064906652723202,0
1,-0.6296957909445243,-0.6562476842145759,-0.9002611734043633,1.1945326731707449,-1.0335884904756942,0
1,-0.6296957909445243,-0.614378926725207,3.27761803782202,-2.130385202435636,-0.9866112471044325,0
0,-0.5882039727742077,-0.614378926725207,-0.7113676984287024,0.04394801321976284,-0.9396340037331707,0
0,-0.6296957909445243,-0.6562476842145759,-0.12246451173987705,-0.10100753449059718,-0.9083158414856629,0
1,-0.6296957909445243,-0.6562476842145759,-1.3113822659984489,1.0858160123879745,-0.8769976792381551,0
0,-0.6296957909445243,-0.6562476842145759,0.21643260512822057,-0.5721130645492665,-0.8300204358668932,0
0,-0.6296957909445243,-0.6562476842145759,-0.6335880322622538,1.4753840468595671,-0.7987022736193854,0
0,-0.6296957909445243,-0.614378926725207,-0.46136162860797464,0.04394801321976284,-0.7673841113718776,0
0,-0.6296957909445243,-0.614378926725207,0.9164496006262582,-0.997919985948449,-0.7360659491243697,0
0,-0.6296957909445243,-0.5725101692358381,1.3997946689463319,-1.3240699682967585,-0.7047477868768619,0
