UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8321,M23180,M,310.8,321.7,1453,47.7,101,0,0,0,0,0,0
1313,L48492,L,310.9,322.1,1473,42.6,164,0,0,0,0,0,0
3045,L50224,L,312.2,321.4,1981,21.4,44,0,0,0,0,0,0
1123,L48302,L,308.5,319.6,1541,38.5,98,0,0,0,0,0,0
9750,H39163,H,310.8,322.1,1483,45.4,192,0,0,0,0,0,0
1114,M15973,M,308.6,319.4,1790,25.8,72,0,0,0,0,0,0
1843,H31256,H,304.7,312.1,1855,22.5,7,0,0,0,0,0,0
3854,L51033,L,314.4,323.0,1486,40.4,192,0,0,0,0,0,0
6616,L53795,L,313.7,322.6,1545,42.1,68,0,0,0,0,0,0
1965,M16824,M,309.8,319.5,1405,46.9,113,0,0,0,0,0,0
9334,L56513,L,310.5,321.0,1450,40.5,199,0,0,0,0,0,0
4034,L51213,L,314.1,322.8,1772,27.1,233,0,0,0,0,0,0
9486,L56665,L,310.9,321.6,1589,34.2,197,0,0,0,0,0,0
9741,M24600,M,310.9,322.1,1655,31.5,172,0,0,0,0,0,0
652,L47831,L,309.6,321.1,1503,38.9,157,0,0,0,0,0,0
4521,L51700,L,314.4,322.4,1456,62.6,131,0,0,0,0,0,0
1344,L48523,L,310.5,322.2,1676,32.7,18,0,0,0,0,0,0
6869,L54048,L,313.0,323.2,1363,46.3,62,0,0,0,0,0,0
8598,L55777,L,309.6,320.3,1410,62.0,195,0,0,0,0,0,0
9563,M24422,M,311.7,323.0,1435,50.1,168,0,0,0,0,0,0
9261,L56440,L,310.2,321.0,1377,57.8,8,0,0,0,0,0,0
8566,L55745,L,310.0,320.8,1489,36.5,109,0,0,0,0,0,0
5184,M20043,M,315.9,325.0,1901,22.5,110,0,0,0,0,0,0
4273,L51452,L,314.5,322.8,1577,36.9,158,0,0,0,0,0,0
3347,L50526,L,313.3,322.7,1761,24.3,174,0,0,0,0,0,0
5155,L52334,L,316.2,325.4,1568,52.6,29,0,0,0,0,0,0
1469,M16328,M,305.6,314.8,1419,44.9,115,0,0,0,0,0,0
5148,L52327,L,316.4,325.6,1569,38.4,11,0,0,0,0,0,0
3911,L51090,L,314.4,323.4,1831,26.9,121,0,0,0,0,0,0
4352,L51531,L,313.8,321.6,1432,43.7,138,0,0,0,0,0,0
6485,H35898,H,312.6,321.8,1913,22.5,157,0,0,0,0,0,0
2145,L49324,L,311.4,320.9,1451,40.5,168,0,0,0,0,0,0
5102,M19961,M,316.1,325.4,1518,52.4,103,0,0,0,0,0,0
8685,L55864,L,309.2,320.5,1588,55.4,194,0,0,0,0,0,0
4916,H34329,H,315.5,324.3,1386,49.0,35,0,0,0,0,0,0
7492,L54671,L,312.4,323.8,1320,57.9,168,0,0,0,0,0,0
5181,L52360,L,316.0,325.2,1584,38.7,104,0,0,0,0,0,0
2153,M17012,M,311.3,320.8,1648,38.4,186,0,0,0,0,0,0
1189,L48368,L,309.3,320.4,1339,52.1,36,0,0,0,0,0,0
153,M15012,M,310.4,320.2,1584,41.0,191,0,0,0,0,0,0
7509,M22368,M,312.5,323.9,1730,27.5,209,0,0,0,0,0,0
5305,L52484,L,315.9,325.1,1425,64.3,203,0,0,0,0,0,0
9225,L56404,L,309.9,321.0,1450,46.8,118,0,0,0,0,0,0
1639,L48818,L,309.9,319.8,1397,45.0,104,0,0,0,0,0,0
1201,M16060,M,308.9,320.0,1430,55.9,71,0,0,0,0,0,0
8809,L55988,L,309.4,320.6,1446,48.1,88,0,0,0,0,0,0
3493,H32906,H,313.9,323.0,1336,63.6,111,0,0,0,0,0,0
8289,M23148,M,310.8,322.6,1640,33.8,9,0,0,0,0,0,0
1343,M16202,M,310.6,322.1,1596,43.0,13,0,0,0,0,0,0
2171,M17030,M,311.4,321.1,1500,43.3,10,0,0,0,0,0,0
5719,L52898,L,314.4,324.0,1621,32.5,169,0,0,0,0,0,0
1128,M15987,M,308.7,319.8,1672,32.4,113,0,0,0,0,0,0
4003,L51182,L,314.1,323.2,1454,59.2,153,1,0,0,1,0,0
6055,H35468,H,312.7,322.8,1518,40.1,142,0,0,0,0,0,0
4670,M19529,M,315.3,323.5,1373,47.3,60,1,0,1,0,0,0
2585,L49764,L,311.1,320.8,1502,46.7,197,0,0,0,0,0,0
7180,L54359,L,312.2,322.1,1523,42.3,25,0,0,0,0,0,0
8901,M23760,M,309.3,320.6,1584,29.4,141,0,0,0,0,0,0
6438,L53617,L,307.4,315.0,1282,66.1,40,0,0,0,0,0,0
4957,M19816,M,315.8,324.5,2344,15.2,146,0,0,0,0,0,0
3805,L50984,L,314.3,322.9,1529,48.4,66,0,0,0,0,0,0
2829,M17688,M,312.4,321.4,1875,38.9,159,0,0,0,0,0,0
8667,L55846,L,309.5,320.7,1407,42.5,145,0,0,0,0,0,0
129,L47308,L,311.0,320.6,1587,38.6,124,0,0,0,0,0,0
9621,L56800,L,310.9,322.0,1470,60.9,113,0,0,0,0,0,0
9087,L56266,L,309.1,319.8,1428,43.7,179,0,0,0,0,0,0
4906,L52085,L,315.6,324.4,1363,53.1,7,0,0,0,0,0,0
9905,L57084,L,310.6,321.1,1537,50.7,202,0,0,0,0,0,0
1698,M16557,M,309.9,319.6,1519,44.0,37,0,0,0,0,0,0
2201,L49380,L,311.8,321.1,1546,35.6,93,0,0,0,0,0,0
6340,L53519,L,312.5,322.0,1451,58.6,206,0,0,0,0,0,0
1892,L49071,L,309.7,319.4,1764,29.0,139,0,0,0,0,0,0
1754,L48933,L,310.2,319.5,1470,51.3,180,0,0,0,0,0,0
3241,L50420,L,312.9,321.5,1612,45.2,122,0,0,0,0,0,0
893,L48072,L,307.7,318.1,1343,64.4,117,0,0,0,0,0,0
2547,L49726,L,311.2,321.1,1605,34.3,107,0,0,0,0,0,0
4463,L51642,L,314.7,322.5,1263,67.8,197,1,0,1,0,1,0
4617,L51796,L,315.1,323.4,1829,24.5,159,0,0,0,0,0,0
9910,L57089,L,310.7,321.1,1607,32.7,2,0,0,0,0,0,0
3451,L50630,L,313.6,322.6,1506,43.4,222,0,0,0,0,0,0
2458,L49637,L,306.0,313.6,1661,32.2,106,0,0,0,0,0,0
5618,L52797,L,315.1,324.4,1404,61.5,127,1,0,0,1,0,0
3336,L50515,L,313.7,322.9,1705,31.2,146,0,0,0,0,0,0
9191,M24050,M,305.0,314.0,1439,38.5,34,0,0,0,0,0,0
2903,M17762,M,312.6,321.4,1541,50.2,109,0,0,0,0,0,0
4326,L51505,L,313.6,322.2,1384,57.1,68,0,0,0,0,0,0
8281,L55460,L,310.8,322.6,1602,39.1,211,0,0,0,0,0,0
8005,L55184,L,312.9,324.0,1533,44.0,162,0,0,0,0,0,0
4115,L51294,L,314.0,322.6,1358,53.1,194,0,0,0,0,0,0
833,L48012,L,308.6,319.4,1521,38.6,173,0,0,0,0,0,0
1513,H30926,H,310.0,320.7,1503,36.3,5,0,0,0,0,0,0
8096,L55275,L,312.2,323.7,1493,63.3,171,0,0,0,0,0,0
8721,L55900,L,309.3,320.8,1554,46.1,68,0,0,0,0,0,0
4534,M19393,M,314.4,322.3,1375,52.5,161,1,0,1,0,0,0
723,L47902,L,309.5,320.9,1427,44.7,135,0,0,0,0,0,0
59,M14918,M,310.8,321.0,1661,29.5,162,0,0,0,0,0,0
5465,M20324,M,314.9,324.4,1659,33.1,152,0,0,0,0,0,0
2144,M17003,M,311.3,320.8,1442,49.0,165,0,0,0,0,0,0
2601,L49780,L,311.3,321.0,1422,62.3,29,0,0,0,0,0,0
4292,L51471,L,313.8,322.0,2032,19.0,203,0,0,0,0,0,0
2648,L49827,L,311.8,321.4,1408,45.6,156,0,0,0,0,0,0
7527,L54706,L,312.1,323.4,1660,41.4,36,0,0,0,0,0,0
7240,L54419,L,311.8,322.1,1553,42.0,177,0,0,0,0,0,0
9039,L56218,L,309.3,320.3,2358,14.9,49,0,0,0,0,0,0
7900,L55079,L,307.9,317.4,1364,52.5,125,0,0,0,0,0,0
7008,L54187,L,312.5,322.6,1499,45.2,8,0,0,0,0,0,0
9190,L56369,L,309.9,321.1,1595,32.0,32,0,0,0,0,0,0
159,M15018,M,310.4,320.2,1499,40.0,211,0,0,0,0,0,0
4031,L51210,L,314.0,322.8,2143,27.3,225,0,0,0,0,0,0
1233,L48412,L,309.2,320.6,1500,37.1,161,0,0,0,0,0,0
6451,L53630,L,307.6,315.2,1378,47.3,71,0,0,0,0,0,0
2443,M17302,M,311.1,320.4,1332,51.7,71,0,0,0,0,0,0
8939,M23798,M,309.4,320.4,1517,41.0,18,0,0,0,0,0,0
591,L47770,L,309.5,321.4,1517,36.7,233,0,0,0,0,0,0
6050,M20909,M,312.9,323.0,1567,34.3,130,0,0,0,0,0,0
9544,M24403,M,311.5,322.9,1378,48.7,119,0,0,0,0,0,0
9053,M23912,M,309.4,320.6,1901,22.1,81,0,0,0,0,0,0
2427,M17286,M,310.9,320.2,1372,63.6,30,1,0,0,1,0,0
7042,L54221,L,312.6,322.5,1470,37.7,98,0,0,0,0,0,0
2089,L49268,L,311.6,321.4,1331,46.4,16,0,0,0,0,0,0
686,M15545,M,309.7,321.0,1636,29.7,32,0,0,0,0,0,0
5051,H34464,H,316.0,325.0,1701,30.4,171,0,0,0,0,0,0
5975,L53154,L,312.5,322.7,1488,39.4,159,0,0,0,0,0,0
654,L47833,L,309.8,321.3,2015,20.1,161,0,0,0,0,0,0
5863,L53042,L,313.4,323.0,1470,40.6,86,0,0,0,0,0,0
3442,L50621,L,313.4,322.4,1559,39.4,199,0,0,0,0,0,0
1435,M16294,M,305.8,314.8,1377,49.6,27,0,0,0,0,0,0
4089,L51268,L,313.9,322.5,1477,42.4,128,0,0,0,0,0,0
6587,L53766,L,313.5,322.6,1453,59.0,212,0,0,0,0,0,0
1685,L48864,L,309.8,319.3,1438,44.5,3,0,0,0,0,0,0
5795,M20654,M,313.9,323.5,1492,40.8,150,0,0,0,0,0,0
9174,H38587,H,309.8,320.9,1650,32.2,195,0,0,0,0,0,0
6606,M21465,M,313.6,322.6,1691,40.1,38,0,0,0,0,0,0
2130,H31543,H,311.4,321.0,1607,48.7,134,0,0,0,0,0,0
268,L47447,L,309.9,320.0,1954,31.1,40,0,0,0,0,0,0
2533,L49712,L,310.9,320.7,1389,44.9,69,0,0,0,0,0,0
3879,L51058,L,314.6,323.7,1773,27.1,30,0,0,0,0,0,0
2663,M17522,M,311.9,321.4,1483,38.1,193,0,0,0,0,0,0
2901,L50080,L,312.5,321.3,1574,33.5,101,0,0,0,0,0,0
6756,M21615,M,313.8,323.1,1663,31.6,199,0,0,0,0,0,0
407,L47586,L,309.4,320.6,1439,51.9,188,0,0,0,0,0,0
2939,L50118,L,312.7,321.5,1479,34.5,197,0,0,0,0,0,0
2909,L50088,L,312.7,321.5,1251,69.9,118,0,0,0,0,0,0
5443,L52622,L,315.1,324.7,1353,51.8,97,0,0,0,0,0,0
6746,M21605,M,313.8,323.1,1395,44.6,171,0,0,0,0,0,0
3888,L51067,L,314.4,323.2,1448,65.5,57,0,0,0,0,0,0
8455,L55634,L,310.6,322.0,1522,50.3,30,0,0,0,0,0,0
4066,M18925,M,313.9,322.7,1511,37.6,70,0,0,0,0,0,0
2606,L49785,L,311.4,321.2,1552,47.4,35,0,0,0,0,0,0
2609,L49788,L,311.5,321.3,1409,44.7,46,0,0,0,0,0,0
7508,L54687,L,307.5,316.9,1750,28.3,207,0,0,0,0,0,0
1772,L48951,L,310.4,319.9,1446,45.3,23,0,0,0,0,0,0
6268,L53447,L,312.8,322.4,1570,35.2,23,0,0,0,0,0,0
635,L47814,L,310.3,321.9,1507,41.6,112,0,0,0,0,0,0
7712,L54891,L,312.4,323.4,1309,55.5,71,0,0,0,0,0,0
3645,L50824,L,314.2,323.5,1548,32.4,81,0,0,0,0,0,0
3270,M18129,M,313.3,322.0,1696,32.4,202,0,0,0,0,0,0
7542,M22401,M,312.3,323.5,1528,40.9,76,0,0,0,0,0,0
5729,M20588,M,314.4,323.9,1422,46.4,194,0,0,0,0,0,0
5001,L52180,L,315.7,324.8,1832,23.6,35,0,0,0,0,0,0
3729,L50908,L,314.3,323.3,1457,44.5,83,0,0,0,0,0,0
3653,M18512,M,314.1,323.5,1341,50.8,99,0,0,0,0,0,0
388,L47567,L,309.7,320.7,1249,60.4,143,0,0,0,0,0,0
2192,L49371,L,311.6,321.0,1648,48.6,74,0,0,0,0,0,0
3165,L50344,L,312.4,321.7,1685,31.3,152,0,0,0,0,0,0
6529,L53708,L,313.2,322.5,1546,40.0,55,0,0,0,0,0,0
5379,L52558,L,314.9,324.4,1550,36.9,194,0,0,0,0,0,0
4565,L51744,L,314.8,322.8,1516,39.5,23,0,0,0,0,0,0
1138,L48317,L,308.9,319.8,1653,29.7,137,0,0,0,0,0,0
4574,H33987,H,314.8,323.0,1436,43.5,47,0,0,0,0,0,0
5754,L52933,L,314.2,323.6,1416,54.1,48,0,0,0,0,0,0
6257,L53436,L,313.0,322.6,1493,52.8,210,1,1,0,0,0,0
8347,L55526,L,310.7,321.7,1601,35.7,176,0,0,0,0,0,0
6549,L53728,L,313.4,322.8,1770,24.1,112,0,0,0,0,0,0
3386,L50565,L,308.5,315.7,1466,43.6,56,0,0,0,0,0,0
7491,M22350,M,312.4,323.8,1707,40.0,163,0,0,0,0,0,0
5426,L52605,L,314.5,324.2,1775,27.9,56,0,0,0,0,0,0
453,M15312,M,309.4,320.6,1643,31.0,89,0,0,0,0,0,0
1890,H31303,H,309.7,319.4,1432,40.2,132,0,0,0,0,0,0
4280,L51459,L,314.0,322.1,1361,45.4,174,1,0,1,0,0,0
2926,M17785,M,312.7,321.6,1388,51.1,160,0,0,0,0,0,0
9513,L56692,L,311.0,322.2,1575,37.8,42,0,0,0,0,0,0
4350,L51529,L,313.9,321.7,1595,31.4,133,0,0,0,0,0,0
627,L47806,L,310.4,322.1,1533,35.2,92,0,0,0,0,0,0
1777,L48956,L,310.5,320.1,1564,31.1,34,0,0,0,0,0,0
9775,H39188,H,310.6,321.5,1375,41.0,39,0,0,0,0,0,0
7120,L54299,L,313.0,322.5,1378,44.4,83,0,0,0,0,0,0
5664,M20523,M,314.3,323.5,1530,42.3,21,0,0,0,0,0,0
2203,M17062,M,306.9,314.2,1548,35.7,97,0,0,0,0,0,0
5140,M19999,M,316.4,325.6,1510,38.9,199,0,0,0,0,0,0
7150,L54329,L,312.2,321.8,1506,41.8,161,0,0,0,0,0,0
9933,L57112,L,310.3,320.2,1663,28.4,67,0,0,0,0,0,0
8380,L55559,L,310.8,321.9,1629,31.9,49,0,0,0,0,0,0
1895,H31308,H,309.9,319.5,1880,23.3,146,0,0,0,0,0,0
6312,L53491,L,312.9,322.3,1446,44.5,135,0,0,0,0,0,0
9447,H38860,H,310.1,320.9,1388,53.5,83,0,0,0,0,0,0
3115,M17974,M,311.9,321.2,1683,30.5,13,0,0,0,0,0,0
4174,M19033,M,314.2,322.6,1346,49.2,134,1,0,1,0,0,0
728,H30141,H,309.3,320.6,1499,37.6,147,0,0,0,0,0,0
3820,L50999,L,309.2,315.7,1567,36.4,100,0,0,0,0,0,0
7145,M22004,M,312.4,321.8,1517,40.3,149,0,0,0,0,0,0
28,H29441,H,311.1,321.4,1811,24.6,77,0,0,0,0,0,0
8519,M23378,M,310.3,321.6,1681,27.1,194,0,0,0,0,0,0
8822,H38235,H,309.4,320.7,1623,33.8,127,0,0,0,0,0,0
2033,L49212,L,305.8,313.5,1444,42.2,83,0,0,0,0,0,0
9517,L56696,L,305.9,315.1,1341,54.5,51,0,0,0,0,0,0
3319,L50498,L,313.4,322.4,1436,59.7,106,0,0,0,0,0,0
5299,M20158,M,315.7,325.1,2130,28.1,183,0,0,0,0,0,0
4781,L51960,L,315.7,324.4,1404,61.6,123,0,0,0,0,0,0
3229,L50408,L,312.5,321.3,1475,46.8,94,0,0,0,0,0,0
5968,L53147,L,312.4,322.8,1390,52.5,144,0,0,0,0,0,0
7067,M21926,M,312.8,322.7,1572,36.2,167,0,0,0,0,0,0
1147,L48326,L,309.0,319.9,1529,42.2,157,0,0,0,0,0,0
371,M15230,M,309.5,320.3,1622,52.2,107,0,0,0,0,0,0
5410,L52589,L,314.7,324.4,1433,44.2,17,0,0,0,0,0,0
5278,L52457,L,315.5,324.9,1501,59.0,132,0,0,0,0,0,0
5144,M20003,M,316.3,325.5,1525,42.0,2,0,0,0,0,0,0
5294,M20153,M,315.9,325.4,1464,59.1,169,0,0,0,0,0,0
2042,L49221,L,311.1,320.9,1680,27.2,110,0,0,0,0,0,0
7112,M21971,M,307.8,315.4,1450,39.4,62,0,0,0,0,0,0
4921,L52100,L,315.4,324.2,1337,69.4,52,1,0,0,1,0,0
8309,L55488,L,310.7,322.1,1401,45.3,67,0,0,0,0,0,0
5068,M19927,M,316.2,325.2,1396,50.5,11,0,0,0,0,0,0
2729,L49908,L,311.7,321.3,1779,40.5,133,0,0,0,0,0,0
6692,M21551,M,313.7,323.0,1510,47.8,27,0,0,0,0,0,0
5345,L52524,L,315.4,324.8,1360,50.8,94,0,0,0,0,0,0
6593,M21452,M,313.6,322.7,1457,47.8,7,0,0,0,0,0,0
8905,L56084,L,304.4,313.7,1584,38.2,154,0,0,0,0,0,0
4845,M19704,M,315.4,323.8,1316,50.9,69,1,0,1,0,0,0
9084,M23943,M,309.2,319.9,1541,35.7,169,0,0,0,0,0,0
2086,L49265,L,311.5,321.3,1462,46.7,7,0,0,0,0,0,0
3144,H32557,H,312.6,322.0,1419,42.4,90,0,0,0,0,0,0
6889,M21748,M,312.9,323.4,1434,45.4,118,0,0,0,0,0,0
3690,L50869,L,314.1,323.4,1889,37.7,198,0,0,0,0,0,0
6212,L53391,L,312.8,322.6,1360,48.8,91,0,0,0,0,0,0
2357,H31770,H,306.3,313.6,1498,39.5,47,0,0,0,0,0,0
1599,L48778,L,309.9,320.0,1501,46.7,2,0,0,0,0,0,0
2852,L50031,L,312.5,321.3,1373,48.8,211,0,0,0,0,0,0
5550,H34963,H,314.3,323.9,1374,67.4,158,0,0,0,0,0,0
9325,L56504,L,310.6,321.3,1537,37.6,175,0,0,0,0,0,0
4931,L52110,L,315.4,324.3,1663,33.9,78,0,0,0,0,0,0
6654,M21513,M,313.4,322.3,1610,29.1,166,0,0,0,0,0,0
8978,M23837,M,308.9,319.5,1556,31.2,116,0,0,0,0,0,0
7,L47186,L,310.1,320.6,1558,42.4,14,0,0,0,0,0,0
4979,L52158,L,315.6,324.7,1429,47.7,198,0,0,0,0,0,0
4701,L51880,L,315.5,323.7,1620,31.0,141,0,0,0,0,0,0
3444,L50623,L,313.5,322.5,1535,39.0,204,0,0,0,0,0,0
7044,M21903,M,312.7,322.6,2006,19.1,102,0,0,0,0,0,0
9503,L56682,L,311.3,322.2,1495,49.2,16,0,0,0,0,0,0
9940,H39353,H,310.3,320.1,2636,12.8,84,0,0,0,0,0,0
9481,M24340,M,310.9,321.6,1434,58.8,184,0,0,0,0,0,0
5280,L52459,L,315.6,325.0,1522,35.8,133,0,0,0,0,0,0
7619,M22478,M,312.5,323.4,1312,51.4,60,0,0,0,0,0,0
7239,L54418,L,311.8,322.0,1697,36.0,175,0,0,0,0,0,0
7245,L54424,L,312.0,322.2,1760,26.9,193,0,0,0,0,0,0
9055,M23914,M,304.3,313.4,1521,38.2,87,0,0,0,0,0,0
3502,H32915,H,313.9,323.0,1291,63.6,137,0,0,0,0,0,0
8376,M23235,M,310.8,321.6,1384,48.2,39,0,0,0,0,0,0
7753,M22612,M,312.4,323.7,1832,24.2,179,0,0,0,0,0,0
6655,L53834,L,313.4,322.3,2203,26.6,167,0,0,0,0,0,0
2781,M17640,M,312.2,321.6,1556,35.8,36,0,0,0,0,0,0
2590,L49769,L,311.0,320.7,2250,31.6,212,0,0,0,0,0,0
1390,L48569,L,310.9,322.2,1533,42.8,138,0,0,0,0,0,0
4650,M19509,M,315.3,323.4,1395,59.1,4,0,0,0,0,0,0
8446,M23305,M,310.6,322.0,1541,36.9,12,0,0,0,0,0,0
2167,M17026,M,311.6,321.2,1867,38.4,229,1,1,0,0,0,0
5084,L52263,L,316.1,325.1,1327,69.1,61,0,0,0,0,0,0
993,L48172,L,308.1,319.1,1651,50.7,171,0,0,0,0,0,0
5492,M20351,M,314.7,324.2,1350,58.6,2,0,0,0,0,0,0
1531,L48710,L,310.1,321.0,1497,40.5,58,0,0,0,0,0,0
3616,M18475,M,313.8,323.1,1647,41.6,4,0,0,0,0,0,0
3849,L51028,L,314.3,322.9,1720,28.1,178,0,0,0,0,0,0
6028,M20887,M,307.7,316.0,1413,44.3,72,0,0,0,0,0,0
5086,M19945,M,316.0,325.0,1377,56.0,61,0,0,0,0,0,0
3681,L50860,L,314.2,323.5,1744,31.2,172,0,0,0,0,0,0
3263,L50442,L,313.3,322.1,1558,36.3,184,0,0,0,0,0,0
2415,L49594,L,311.1,320.5,1415,43.4,0,0,0,0,0,0,0
401,L47580,L,309.4,320.5,2100,16.9,176,0,0,0,0,0,0
758,L47937,L,308.9,320.1,1555,33.7,229,0,0,0,0,0,0
4012,L51191,L,314.2,323.1,1447,52.1,174,0,0,0,0,0,0
7785,L54964,L,312.3,323.5,1403,60.1,58,0,0,0,0,0,0
2869,L50048,L,312.8,321.7,1418,61.6,16,0,0,0,0,0,0
1194,L48373,L,309.1,320.2,1347,50.8,49,0,0,0,0,0,0
7462,L54641,L,312.0,323.5,1749,28.3,83,0,0,0,0,0,0
6791,M21650,M,313.1,322.7,2219,16.7,79,0,0,0,0,0,0
8634,L55813,L,309.4,320.3,1336,68.7,65,0,0,0,0,0,0
9432,L56611,L,310.0,320.6,1430,57.0,43,0,0,0,0,0,0
3186,L50365,L,312.1,321.3,1685,27.1,203,0,0,0,0,0,0
3107,L50286,L,306.8,314.1,1485,39.9,207,0,0,0,0,0,0
3078,L50257,L,307.1,314.3,1841,23.0,125,0,0,0,0,0,0
6292,M21151,M,313.1,322.5,1547,35.8,81,0,0,0,0,0,0
8100,L55279,L,312.2,323.7,1603,30.5,176,0,0,0,0,0,0
6548,L53727,L,313.4,322.8,1740,29.2,110,0,0,0,0,0,0
3998,L51177,L,314.2,323.1,1394,53.7,140,0,0,0,0,0,0
2418,L49597,L,310.9,320.3,1576,36.6,7,0,0,0,0,0,0
7633,L54812,L,312.5,323.6,1744,41.8,98,0,0,0,0,0,0
94,L47273,L,306.1,314.0,1450,43.0,40,0,0,0,0,0,0
91,L47270,L,310.9,320.9,1753,25.8,33,0,0,0,0,0,0
341,L47520,L,309.4,320.1,1474,49.4,18,0,0,0,0,0,0
1747,L48926,L,310.4,320.0,1526,41.1,162,0,0,0,0,0,0
6966,L54145,L,312.7,323.0,1312,52.1,107,0,0,0,0,0,0
3586,L50765,L,313.9,322.7,1947,25.0,137,0,0,0,0,0,0
2882,M17741,M,312.6,321.6,1588,37.0,50,0,0,0,0,0,0
3068,L50247,L,307.1,314.2,1533,37.0,101,0,0,0,0,0,0
8487,M23346,M,310.5,321.5,1501,40.2,114,0,0,0,0,0,0
7612,L54791,L,312.5,323.4,1611,32.7,44,0,0,0,0,0,0
823,M15682,M,308.7,319.6,1547,34.7,150,0,0,0,0,0,0
9133,M23992,M,309.6,320.6,1585,42.0,90,0,0,0,0,0,0
4083,L51262,L,314.0,322.4,1568,39.2,112,0,0,0,0,0,0
1989,H31402,H,310.3,319.9,1420,39.2,176,0,0,0,0,0,0
7479,L54658,L,312.1,323.3,1479,39.5,133,0,0,0,0,0,0
2185,L49364,L,311.8,321.4,1475,43.4,51,0,0,0,0,0,0
7613,M22472,M,312.5,323.4,1743,27.6,46,0,0,0,0,0,0
7630,M22489,M,312.5,323.7,1269,79.0,91,0,0,0,0,0,0
8703,L55882,L,309.2,320.6,1774,23.0,30,0,0,0,0,0,0
9158,L56337,L,309.5,320.5,1462,52.3,148,0,0,0,0,0,0
9756,H39169,H,310.5,321.7,1561,35.3,208,0,0,0,0,0,0
5199,L52378,L,315.8,324.8,1428,53.3,152,0,0,0,0,0,0
7252,M22111,M,312.2,322.3,1448,40.1,209,0,0,0,0,0,0
7485,M22344,M,312.3,323.6,1312,68.4,155,0,0,0,0,0,0
8040,L55219,L,307.8,316.9,1560,31.8,21,0,0,0,0,0,0
8271,M23130,M,311.1,322.8,1517,38.4,185,0,0,0,0,0,0
6992,L54171,L,312.8,323.1,1509,33.4,172,0,0,0,0,0,0
8977,L56156,L,308.7,319.4,1535,34.6,114,0,0,0,0,0,0
7306,M22165,M,312.0,322.5,1790,25.7,123,0,0,0,0,0,0
2608,L49787,L,311.4,321.3,1448,48.6,44,0,0,0,0,0,0
6550,H35963,H,313.3,322.6,1527,54.0,112,0,0,0,0,0,0
7778,L54957,L,312.3,323.5,1695,25.6,43,0,0,0,0,0,0
7374,L54553,L,311.6,322.1,1553,38.0,83,0,0,0,0,0,0
4247,L51426,L,314.6,323.0,1537,35.5,91,0,0,0,0,0,0
4051,L51230,L,313.8,322.8,1456,46.6,35,0,0,0,0,0,0
1080,L48259,L,309.0,319.7,1731,43.5,190,0,0,0,0,0,0
4544,M19403,M,314.6,322.5,1542,39.9,184,0,0,0,0,0,0
8541,L55720,L,310.6,321.5,1687,29.3,47,0,0,0,0,0,0
7940,L55119,L,312.8,323.8,1417,43.4,223,0,0,0,0,0,0
9584,L56763,L,311.3,322.5,1281,74.8,19,0,0,0,0,0,0
3920,H33333,H,314.5,323.5,1655,32.3,142,0,0,0,0,0,0
4500,H33913,H,314.6,322.3,1721,27.4,79,0,0,0,0,0,0
7207,L54386,L,311.8,321.7,1457,51.9,89,0,0,0,0,0,0
1270,L48449,L,310.1,321.5,1467,41.8,48,0,0,0,0,0,0
5475,M20334,M,309.7,317.1,1378,46.9,176,0,0,0,0,0,0
4682,M19541,M,315.6,323.8,1659,34.7,94,0,0,0,0,0,0
3842,L51021,L,314.4,323.1,1565,42.8,163,0,0,0,0,0,0
4452,L51631,L,314.5,322.3,1549,40.9,170,0,0,0,0,0,0
5503,L52682,L,314.6,324.1,1439,52.3,35,0,0,0,0,0,0
5239,L52418,L,315.7,325.0,1457,44.1,40,0,0,0,0,0,0
8850,L56029,L,309.5,320.9,1596,30.7,5,0,0,0,0,0,0
1321,M16180,M,311.0,322.3,1540,38.1,182,0,0,0,0,0,0
2268,L49447,L,311.2,320.5,1370,52.4,61,0,0,0,0,0,0
2472,L49651,L,310.9,320.4,1301,51.1,138,0,0,0,0,0,0
3789,L50968,L,314.3,322.8,1511,48.1,24,0,0,0,0,0,0
6276,L53455,L,313.3,322.8,1628,32.2,43,0,0,0,0,0,0
2525,M17384,M,305.8,313.7,1446,45.5,49,0,0,0,0,0,0
2504,L49683,L,311.2,321.0,1408,47.2,0,0,0,0,0,0,0
5519,M20378,M,309.5,316.8,2023,19.1,74,0,0,0,0,0,0
3506,L50685,L,313.6,322.8,1726,26.7,150,0,0,0,0,0,0
1053,L48232,L,308.7,319.7,1927,23.9,112,0,0,0,0,0,0
6798,M21657,M,313.2,322.7,1615,34.9,95,0,0,0,0,0,0
6679,M21538,M,313.5,322.7,1336,65.6,0,1,0,0,1,0,0
5422,M20281,M,314.6,324.3,1566,36.6,46,0,0,0,0,0,0
8891,L56070,L,309.7,320.8,1616,34.2,114,0,0,0,0,0,0
7634,L54813,L,312.4,323.5,1441,44.6,96,0,0,0,0,0,0
6813,L53992,L,312.9,322.6,1350,53.8,131,0,0,0,0,0,0
1021,L48200,L,308.3,319.3,1372,57.7,33,0,0,0,0,0,0
3389,M18248,M,313.7,322.9,1435,48.0,66,0,0,0,0,0,0
6884,L54063,L,312.9,323.3,1953,19.4,107,0,0,0,0,0,0
6382,L53561,L,312.2,321.7,1771,27.1,104,0,0,0,0,0,0
